speed_src_ip,std_n_packets,std_bytes,bytes_per_flow,n_int_flows,class
1.3333333333333333,82762.90626089685,13407590.81426529,1.3333333333333333,4.0,1
1.3333333333333333,72687.8211050517,11775427.019018376,1.3333333333333333,4.0,1
1.3333333333333333,73531.13430165143,11912043.756867532,1.3333333333333333,4.0,1
1.3333333333333333,46889.563584954594,7596109.300762644,1.3333333333333333,4.0,1
2.0,52445.36494189824,8496149.120587515,2.0,6.0,1
1.6666666666666667,70606.83924550086,11438307.95777114,1.6666666666666667,5.0,1
1.6666666666666667,71865.66822788195,11642238.252916874,1.6666666666666667,5.0,1
1.6666666666666667,45424.15982271989,7358713.891280622,1.6666666666666667,5.0,1
2.0,57472.32365935412,9310516.432815367,2.0,6.0,1
1.0,0.0,0.0,1.0,3.0,1
1.0,0.0,0.0,1.0,3.0,1
1.3333333333333333,0.0,0.0,1.3333333333333333,4.0,1
1.6666666666666667,74659.07140060075,12094769.56689732,1.6666666666666667,5.0,1
1.6666666666666667,53272.0,8630064.0,1.6666666666666667,5.0,1
1.6666666666666667,0.0,0.0,1.6666666666666667,5.0,1
1.6666666666666667,0.0,0.0,1.6666666666666667,5.0,1
2.3333333333333335,0.0,0.0,2.3333333333333335,7.0,1
1.3333333333333333,0.0,0.0,1.3333333333333333,4.0,1
2.0,0.0,0.0,2.0,6.0,1
1.3333333333333333,46947.55656248257,7605504.163122176,1.3333333333333333,4.0,1
1.0,49747.85495766515,8059152.503141754,1.0,3.0,1
1.0,18917.828792496835,3064688.264384487,1.0,3.0,1
1.3333333333333333,40388.35483156005,6542913.482712728,1.3333333333333333,4.0,1
1.0,89562.39721371167,14509108.34862129,1.0,3.0,1
1.0,9439.687953882092,1529229.4485288989,1.0,3.0,1
1.6666666666666667,44574.9973711721,7221149.574129881,1.6666666666666667,5.0,1
1.3333333333333333,46716.59068989838,7568087.691763538,1.3333333333333333,4.0,1
1.3333333333333333,52655.74034708847,8530229.936228331,1.3333333333333333,4.0,1
1.3333333333333333,31566.456749016033,5113765.9933405975,1.3333333333333333,4.0,1
1.3333333333333333,60754.787779956074,9842275.620352885,1.3333333333333333,4.0,1
1.3333333333333333,42258.06664117515,6845806.795870374,1.3333333333333333,4.0,1
1.3333333333333333,50929.03532060567,8250503.721938118,1.3333333333333333,4.0,1
1.3333333333333333,78255.12781401293,12677330.705870094,1.3333333333333333,4.0,1
1.6666666666666667,54554.583399014235,8837842.510640306,1.6666666666666667,5.0,1
1.0,6509.625027603356,1054559.2544717437,1.0,3.0,1
1.6666666666666667,86255.6,13973407.2,1.6666666666666667,5.0,1
2.0,120365.6758388324,19499239.485890854,2.0,6.0,1
1.3333333333333333,0.0,0.0,1.3333333333333333,4.0,1
1.3333333333333333,0.0,0.0,1.3333333333333333,4.0,1
1.3333333333333333,35880.50314585903,5812641.509629164,1.3333333333333333,4.0,1
0.6666666666666666,11309.5,1832139.0,0.6666666666666666,2.0,1
0.6666666666666666,24969.0,4044978.0,0.6666666666666666,2.0,1
0.6666666666666666,953.0,154386.0,0.6666666666666666,2.0,1
1.3333333333333333,55090.68549843522,8924691.050746504,1.3333333333333333,4.0,1
1.3333333333333333,69872.85574303873,11319402.630372275,1.3333333333333333,4.0,1
1.3333333333333333,54367.93722866447,8807605.831043644,1.3333333333333333,4.0,1
1.3333333333333333,51814.4639669996,8393943.162653936,1.3333333333333333,4.0,1
1.3333333333333333,53128.60065621435,8606833.306306725,1.3333333333333333,4.0,1
1.3333333333333333,35607.66238027287,5768441.3056042055,1.3333333333333333,4.0,1
2.0,46013.974470323206,7454263.864192359,2.0,6.0,1
1.3333333333333333,15878.63840195374,2572339.4211165057,1.3333333333333333,4.0,1
1.3333333333333333,4437.142492640956,718817.0838078349,1.3333333333333333,4.0,1
1.3333333333333333,53172.636245065,8613967.07170053,1.3333333333333333,4.0,1
1.3333333333333333,63730.2065443656,10324293.460187227,1.3333333333333333,4.0,1
1.6666666666666667,73014.50218799003,11828349.354454385,1.6666666666666667,5.0,1
1.0,93973.54841065059,15223714.842525395,1.0,3.0,1
1.6666666666666667,40954.047251034914,6634555.654667655,1.6666666666666667,5.0,1
1.3333333333333333,32596.763185744378,5280675.63609059,1.3333333333333333,4.0,1
2.0,0.0,0.0,2.0,6.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
6.333333333333333,0.0,0.0,6.333333333333333,19.0,1
5.333333333333333,0.0,0.0,5.333333333333333,16.0,1
4.0,0.0,0.0,4.0,12.0,1
5.0,0.0,0.0,5.0,15.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
6.333333333333333,0.0,0.0,6.333333333333333,19.0,1
5.0,0.0,0.0,5.0,15.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
4.0,0.0,0.0,4.0,12.0,1
2.3333333333333335,0.0,0.0,2.3333333333333335,7.0,1
1.0,0.0,0.0,1.0,3.0,1
0.6666666666666666,0.0,0.0,0.6666666666666666,2.0,1
1.0,0.0,0.0,1.0,3.0,1
1.3333333333333333,0.0,0.0,1.3333333333333333,4.0,1
1.3333333333333333,0.0,0.0,1.3333333333333333,4.0,1
1.0,0.0,0.0,1.0,3.0,1
1.0,0.0,0.0,1.0,3.0,1
1.6666666666666667,0.0,0.0,1.6666666666666667,5.0,1
2.3333333333333335,0.0,0.0,2.3333333333333335,7.0,1
2.0,0.0,0.0,2.0,6.0,1
1.6666666666666667,0.0,0.0,1.6666666666666667,5.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
5.0,0.0,0.0,5.0,15.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
2.6666666666666665,0.0,0.0,2.6666666666666665,8.0,1
1.6666666666666667,0.0,0.0,1.6666666666666667,5.0,1
2.0,0.0,0.0,2.0,6.0,1
0.6666666666666666,0.0,0.0,0.6666666666666666,2.0,1
0.6666666666666666,0.0,0.0,0.6666666666666666,2.0,1
1.0,0.0,0.0,1.0,3.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
5.0,0.0,0.0,5.0,15.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
5.333333333333333,0.0,0.0,5.333333333333333,16.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
2.3333333333333335,0.0,0.0,2.3333333333333335,7.0,1
1.0,0.0,0.0,1.0,3.0,1
0.6666666666666666,0.0,0.0,0.6666666666666666,2.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
5.333333333333333,0.0,0.0,5.333333333333333,16.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
2.0,0.0,0.0,2.0,6.0,1
1.3333333333333333,0.0,0.0,1.3333333333333333,4.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
1.0,56165.55329460299,9098819.633725684,1.0,3.0,1
0.6666666666666666,40540.0,6567480.0,0.6666666666666666,2.0,1
0.6666666666666666,20351.5,3296943.0,0.6666666666666666,2.0,1
1.3333333333333333,65290.38338980328,10577042.109148132,1.3333333333333333,4.0,1
0.6666666666666666,9333.0,1511946.0,0.6666666666666666,2.0,1
1.0,46018.45109904891,7454989.078045923,1.0,3.0,1
1.6666666666666667,46955.31457290005,7606760.960809809,1.6666666666666667,5.0,1
1.0,89272.34867652033,14462120.485596294,1.0,3.0,1
0.6666666666666666,80116.0,12978792.0,0.6666666666666666,2.0,1
1.3333333333333333,38117.89729493877,6175099.36178008,1.3333333333333333,4.0,1
1.0,8563.297301078988,1387254.162774796,1.0,3.0,1
2.6666666666666665,68354.05030565124,11073356.1495155,2.6666666666666665,8.0,1
2.6666666666666665,73283.01539312759,11871848.493686669,2.6666666666666665,8.0,1
2.0,92393.06137803616,14967675.943241857,2.0,6.0,1
3.3333333333333335,55432.012872076004,8979986.085276313,3.3333333333333335,10.0,1
4.0,79430.21487807011,12867694.810247356,4.0,12.0,1
2.6666666666666665,65505.39847218701,10611874.552494295,2.6666666666666665,8.0,1
2.6666666666666665,0.0,0.0,2.6666666666666665,8.0,1
3.0,0.0,0.0,3.0,9.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
3.0,0.0,0.0,3.0,9.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
3.0,0.0,0.0,3.0,9.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
3.0,0.0,0.0,3.0,9.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
3.0,0.0,0.0,3.0,9.0,1
3.0,0.0,0.0,3.0,9.0,1
3.0,0.0,0.0,3.0,9.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
2.6666666666666665,0.0,0.0,2.6666666666666665,8.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
3.0,0.0,0.0,3.0,9.0,1
4.0,0.0,0.0,4.0,12.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
3.0,0.0,0.0,3.0,9.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
3.0,0.0,0.0,3.0,9.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
2.6666666666666665,0.0,0.0,2.6666666666666665,8.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
3.3333333333333335,0.0,0.0,3.3333333333333335,10.0,1
3.0,0.0,0.0,3.0,9.0,1
2.6666666666666665,0.0,0.0,2.6666666666666665,8.0,1
5.333333333333333,0.0,0.0,5.333333333333333,16.0,1
6.666666666666667,0.0,0.0,6.666666666666667,20.0,1
5.0,0.0,0.0,5.0,15.0,1
5.333333333333333,0.0,0.0,5.333333333333333,16.0,1
6.666666666666667,0.0,0.0,6.666666666666667,20.0,1
5.0,0.0,0.0,5.0,15.0,1
6.333333333333333,0.0,0.0,6.333333333333333,19.0,1
5.0,0.0,0.0,5.0,15.0,1
6.333333333333333,0.0,0.0,6.333333333333333,19.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
5.333333333333333,0.0,0.0,5.333333333333333,16.0,1
5.0,0.0,0.0,5.0,15.0,1
6.333333333333333,0.0,0.0,6.333333333333333,19.0,1
6.0,0.0,0.0,6.0,18.0,1
5.0,0.0,0.0,5.0,15.0,1
2.6666666666666665,0.0,0.0,2.6666666666666665,8.0,1
1.0,0.0,0.0,1.0,3.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.6666666666666666,27742.0,4494204.0,0.6666666666666666,2.0,1
0.6666666666666666,37787.5,6121575.0,0.6666666666666666,2.0,1
1.3333333333333333,64048.49222415388,10375855.740312928,1.3333333333333333,4.0,1
1.3333333333333333,57278.00271919404,9279036.440509435,1.3333333333333333,4.0,1
1.3333333333333333,20339.086785055028,3294932.0591789144,1.3333333333333333,4.0,1
1.3333333333333333,42567.08029319723,6895867.007497951,1.3333333333333333,4.0,1
1.3333333333333333,43453.90883093833,7039533.230612009,1.3333333333333333,4.0,1
1.6666666666666667,49948.54103815245,8091663.648180698,1.6666666666666667,5.0,1
1.6666666666666667,27733.16982531928,4492773.511701724,1.6666666666666667,5.0,1
2.0,47758.51840131652,7736879.981013277,2.0,6.0,1
1.6666666666666667,37688.75332191289,6105578.038149888,1.6666666666666667,5.0,1
1.6666666666666667,125661.9423749291,20357234.664738514,1.6666666666666667,5.0,1
2.3333333333333335,80750.65110118498,13081605.478391968,2.3333333333333335,7.0,1
1.6666666666666667,59153.99296615572,9582946.860517226,1.6666666666666667,5.0,1
2.3333333333333335,48858.801618040336,7915125.862122534,2.3333333333333335,7.0,1
2.3333333333333335,98071.24441580879,15887541.595361024,2.3333333333333335,7.0,1
2.6666666666666665,65467.65444178809,10605760.019569669,2.6666666666666665,8.0,1
2.3333333333333335,59841.3744968602,9694302.66849135,2.3333333333333335,7.0,1
2.3333333333333335,80774.30294824902,13085437.077616341,2.3333333333333335,7.0,1
2.3333333333333335,60218.43991668997,9755387.266503775,2.3333333333333335,7.0,1
3.0,79978.98379227161,12956595.374348,3.0,9.0,1
5.333333333333333,23600.577935190486,3823293.6255008588,5.333333333333333,16.0,1
4.666666666666667,49223.15699081944,7974151.43251275,4.666666666666667,14.0,1
4.333333333333333,41032.479446922654,6647261.670401471,4.333333333333333,13.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
5.0,0.0,0.0,5.0,15.0,1
5.0,0.0,0.0,5.0,15.0,1
5.0,0.0,0.0,5.0,15.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
5.0,0.0,0.0,5.0,15.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
4.333333333333333,29182.924352695496,4727633.745136671,4.333333333333333,13.0,1
4.333333333333333,49749.029172413335,8059342.725930959,4.333333333333333,13.0,1
4.666666666666667,65304.77485871106,10579373.52711119,4.666666666666667,14.0,1
4.0,0.0,0.0,4.0,12.0,1
4.0,0.0,0.0,4.0,12.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
4.0,0.0,0.0,4.0,12.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
5.0,0.0,0.0,5.0,15.0,1
5.0,0.0,0.0,5.0,15.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
4.666666666666667,71.33840737882322,11556.821995369359,4.666666666666667,14.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
4.666666666666667,0.0,0.0,4.666666666666667,14.0,1
4.0,71663.69377220511,11609518.391097227,4.0,12.0,1
4.333333333333333,67816.71731955183,10986308.205767395,4.333333333333333,13.0,1
4.666666666666667,75439.20687590986,12221151.513897398,4.666666666666667,14.0,1
3.6666666666666665,87304.44912171591,14143320.757717974,3.6666666666666665,11.0,1
3.6666666666666665,78887.32842970955,12779747.205612948,3.6666666666666665,11.0,1
4.666666666666667,39779.27460406374,6444242.485858325,4.666666666666667,14.0,1
3.6666666666666665,58900.00873872165,9541801.415672908,3.6666666666666665,11.0,1
4.0,76358.055862341,12370005.049699241,4.0,12.0,1
4.0,115099.24094872315,18646077.033693146,4.0,12.0,1
3.6666666666666665,108759.95459248168,17619112.643982034,3.6666666666666665,11.0,1
4.0,77916.913429021,12622539.975501405,4.0,12.0,1
3.6666666666666665,83268.5203879792,13489500.302852627,3.6666666666666665,11.0,1
4.0,58592.87547341448,9492045.826693146,4.0,12.0,1
3.6666666666666665,98012.7837184079,15878070.96238208,3.6666666666666665,11.0,1
3.6666666666666665,113714.35474050579,18421725.467961933,3.6666666666666665,11.0,1
4.666666666666667,76812.1492937312,12443568.185584454,4.666666666666667,14.0,1
4.0,79459.42034193546,12872426.095393546,4.0,12.0,1
6.333333333333333,66325.87175237059,10744791.223884037,6.333333333333333,19.0,1
3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,1
4.333333333333333,0.0,0.0,4.333333333333333,13.0,1
3.0,0.0,0.0,3.0,9.0,1
2.3333333333333335,0.0,0.0,2.3333333333333335,7.0,1
2.6666666666666665,0.0,0.0,2.6666666666666665,8.0,1
1.3333333333333333,0.0,0.0,1.3333333333333333,4.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1
